"o","text","annotation","term","annotation2","term2"
"https://www.ncbi.nlm.nih.gov/pubmed/25552422a2","Objective:                    This study analyzed narratives about experiences of real-time continuous glucose monitoring (CGM) in people with type 1 diabetes.","https://www.ncbi.nlm.nih.gov/pubmed/25552422a2b5","glucose","https://www.ncbi.nlm.nih.gov/pubmed/25552422a2b10","diabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/33522400a17","However, we also demonstrate that prolonged clenbuterol supplementation robustly improves whole body glucose and insulin tolerance in a similar way in both DIO WT and &gt;i&lt;UCP1&gt;/i&lt;&gt;sup&lt;-/-&gt;/sup&lt; mice, indicating that β&gt;sub&lt;2&gt;/sub&lt;-AR agonist supplementation improves whole body glucose homeostasis independent of UCP1-mediated BAT thermogenesis.","https://www.ncbi.nlm.nih.gov/pubmed/33522400a17b3","glucose","https://www.ncbi.nlm.nih.gov/pubmed/33522400a17b11","AR"
"https://www.ncbi.nlm.nih.gov/pubmed/24699409a2","Variants in the growth factor receptor-bound protein 10 (GRB10) gene were in a GWAS meta-analysis associated with reduced glucose-stimulated insulin secretion and increased risk of type 2 diabetes (T2D) if inherited from the father, but inexplicably reduced fasting glucose when inherited from the mother.","https://www.ncbi.nlm.nih.gov/pubmed/24699409a2b6","glucose","https://www.ncbi.nlm.nih.gov/pubmed/24699409a2b9","type 2 diabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/26370269a3","We hypothesize that in metastatic cancer the mass of the tumor as well as its level of anaerobic energy metabolism play a critical role in describing its energetic cost, which results in elevated resting energy expenditure and glucose utilization, leading to cachexia.","https://www.ncbi.nlm.nih.gov/pubmed/26370269a3b7","glucose","https://www.ncbi.nlm.nih.gov/pubmed/26370269a3b1","metastatic cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/26370269a3","We hypothesize that in metastatic cancer the mass of the tumor as well as its level of anaerobic energy metabolism play a critical role in describing its energetic cost, which results in elevated resting energy expenditure and glucose utilization, leading to cachexia.","https://www.ncbi.nlm.nih.gov/pubmed/26370269a3b7","glucose","https://www.ncbi.nlm.nih.gov/pubmed/26370269a3b2","tumor"
"https://www.ncbi.nlm.nih.gov/pubmed/30857325a6","The prevalence of TPA-, IDF-, and JIS-Adult-defined MetS was 4.1%, 3.0%, and 4.0%, with 22.1%, 19.3%, and 17.7%⁻18.1% of adolescents having high fasting glucose, low high-density lipoprotein cholesterol, and central obesity, respectively.","https://www.ncbi.nlm.nih.gov/pubmed/30857325a6b5","glucose","https://www.ncbi.nlm.nih.gov/pubmed/30857325a6b7","central obesity"
"https://www.ncbi.nlm.nih.gov/pubmed/26057180a14","Compared with males, females display higher glucose, insulin, and c-peptide responses with greater insulin secretion, β-cell sensitivity to glucose, insulin clearance, and equal insulin sensitivity.","https://www.ncbi.nlm.nih.gov/pubmed/26057180a14b10","glucose","https://www.ncbi.nlm.nih.gov/pubmed/26057180a14b9","sensitivity"
"https://www.ncbi.nlm.nih.gov/pubmed/30972889t1","Identification of clinically relevant dysglycemia phenotypes based on continuous glucose monitoring data from youth with type 1 diabetes and elevated hemoglobin A1c","https://www.ncbi.nlm.nih.gov/pubmed/30972889t1b3","glucose","https://www.ncbi.nlm.nih.gov/pubmed/30972889t1b10","dysglycemia"
"https://www.ncbi.nlm.nih.gov/pubmed/30972889t1","Identification of clinically relevant dysglycemia phenotypes based on continuous glucose monitoring data from youth with type 1 diabetes and elevated hemoglobin A1c","https://www.ncbi.nlm.nih.gov/pubmed/30972889t1b3","glucose","https://www.ncbi.nlm.nih.gov/pubmed/30972889t1b7","diabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/23312547a8","Homeostasis model assessment of insulin resistance (HOMA-IR), blood glycosylated hemoglobin level (HbA1C), fasting glucose, insulin, and preDM (defined as a fasting plasma glucose 100-125 mg/dl or an HBA1C value 5.7-6.4%) were measured as the outcomes.","https://www.ncbi.nlm.nih.gov/pubmed/23312547a8b7","glucose","https://www.ncbi.nlm.nih.gov/pubmed/23312547a8b2","insulin resistance"
"https://www.ncbi.nlm.nih.gov/pubmed/25808283a10","These data indicate that, in normal mice, acute glucose regulation by XMetA is largely mediated by its action on the liver.","https://www.ncbi.nlm.nih.gov/pubmed/25808283a10b3","glucose","https://www.ncbi.nlm.nih.gov/pubmed/25808283a10b8","liver"
"https://www.ncbi.nlm.nih.gov/pubmed/26586275a13","The monosaccharide, fructose, and fructose-containing sweeteners (e.g., sucrose) produce greater degrees of metabolic abnormalities than does glucose (either isolated as a monomer, or in chains as starch) and may present greater risk of CHD.","https://www.ncbi.nlm.nih.gov/pubmed/26586275a13b8","glucose","https://www.ncbi.nlm.nih.gov/pubmed/26586275a13b7","abnormalities"
"https://www.ncbi.nlm.nih.gov/pubmed/26500687a3","Objective:                    To determine if changes in the levels of proteins involved in adipocyte glucose and fatty acid metabolism as indicators for energy deficiency are related to adaptations in energy expenditure during weight loss.","https://www.ncbi.nlm.nih.gov/pubmed/26500687a3b5","glucose","https://www.ncbi.nlm.nih.gov/pubmed/26500687a3b9","deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/23139223a7","Exposure of Caco2 cells to nonmetabolizable form of glucose, 3-O-methyl-d-glucopyranose (OMG) had no effect on NPC1L1 promoter activity, indicating that the observed effects are dependent on glucose metabolism.","https://www.ncbi.nlm.nih.gov/pubmed/23139223a7b4","glucose","https://www.ncbi.nlm.nih.gov/pubmed/23139223a7b1","Exposure"
"https://www.ncbi.nlm.nih.gov/pubmed/26336720a6","The nutritional status was classified according to the body-mass index (BMI), according to the World Health Organization 2007 (WHO, 2007); the waist circumference (WC), adiposity, lipid profile, highly-sensitive reactive C protein (hsRCP), glucose, insulin and insulin resistance (IR), according to the homeostatic model assessment (HOMA Calculator Version 2.2.2).","https://www.ncbi.nlm.nih.gov/pubmed/26336720a6b12","glucose","https://www.ncbi.nlm.nih.gov/pubmed/26336720a6b6","adiposity"
"https://www.ncbi.nlm.nih.gov/pubmed/31862486a8","Results:                    Patients with NASH according to the FLIP algorithm had a clinical profile distinct from those with NAFL, with a higher prevalence of metabolic risk factors (increased body mass index [BMI], central obesity, serum glucose, and glycated hemoglobin), more severe insulin resistance (fasting insulin and homeostasis model assessment for insulin resistance [HOMA-IR] values), and higher levels of aminotransferases.","https://www.ncbi.nlm.nih.gov/pubmed/31862486a8b12","glucose","https://www.ncbi.nlm.nih.gov/pubmed/31862486a8b17","insulin resistance"
"https://www.ncbi.nlm.nih.gov/pubmed/31862486a8","Results:                    Patients with NASH according to the FLIP algorithm had a clinical profile distinct from those with NAFL, with a higher prevalence of metabolic risk factors (increased body mass index [BMI], central obesity, serum glucose, and glycated hemoglobin), more severe insulin resistance (fasting insulin and homeostasis model assessment for insulin resistance [HOMA-IR] values), and higher levels of aminotransferases.","https://www.ncbi.nlm.nih.gov/pubmed/31862486a8b12","glucose","https://www.ncbi.nlm.nih.gov/pubmed/31862486a8b14","insulin resistance"
"https://www.ncbi.nlm.nih.gov/pubmed/31862486a8","Results:                    Patients with NASH according to the FLIP algorithm had a clinical profile distinct from those with NAFL, with a higher prevalence of metabolic risk factors (increased body mass index [BMI], central obesity, serum glucose, and glycated hemoglobin), more severe insulin resistance (fasting insulin and homeostasis model assessment for insulin resistance [HOMA-IR] values), and higher levels of aminotransferases.","https://www.ncbi.nlm.nih.gov/pubmed/31862486a8b12","glucose","https://www.ncbi.nlm.nih.gov/pubmed/31862486a8b10","central obesity"
"https://www.ncbi.nlm.nih.gov/pubmed/26471014a5","HFD induced (i) liver steatosis (increased total fat, triacylglycerols, and free fatty acid total contents), (ii) higher fasting serum glucose and insulin levels and HOMA index, total cholesterol, triacylglycerols and TNF-α and IL-6, (iii) liver and plasma oxidative stress enhancement, (iv) depletion of the n-3 LCPUFA hepatic content, and (v) increment in lipogenic enzyme activity and reduction in lipolytic enzyme activity.","https://www.ncbi.nlm.nih.gov/pubmed/26471014a5b6","glucose","https://www.ncbi.nlm.nih.gov/pubmed/26471014a5b29","liver"
"https://www.ncbi.nlm.nih.gov/pubmed/26471014a5","HFD induced (i) liver steatosis (increased total fat, triacylglycerols, and free fatty acid total contents), (ii) higher fasting serum glucose and insulin levels and HOMA index, total cholesterol, triacylglycerols and TNF-α and IL-6, (iii) liver and plasma oxidative stress enhancement, (iv) depletion of the n-3 LCPUFA hepatic content, and (v) increment in lipogenic enzyme activity and reduction in lipolytic enzyme activity.","https://www.ncbi.nlm.nih.gov/pubmed/26471014a5b6","glucose","https://www.ncbi.nlm.nih.gov/pubmed/26471014a5b1","liver steatosis"
"https://www.ncbi.nlm.nih.gov/pubmed/32215823a5","Hormonal therapies, including oral contraceptives, may impair glucose and lipid metabolism, and promote insulin resistance and inflammation.","https://www.ncbi.nlm.nih.gov/pubmed/32215823a5b4","glucose","https://www.ncbi.nlm.nih.gov/pubmed/32215823a5b6","insulin resistance"
"https://www.ncbi.nlm.nih.gov/pubmed/33606901a7","There was no difference in mean glucose (8.1 ± 0.8 vs. 8.0 ± 0.8 mmol/L; p = .13) or glucose variability (SD of sensor glucose 2.9 ± 0.5 vs. 2.9 ± 0.5 mmol/L; p = .90).","https://www.ncbi.nlm.nih.gov/pubmed/33606901a7b2","glucose","https://www.ncbi.nlm.nih.gov/pubmed/33606901a7b6","SD"
"https://www.ncbi.nlm.nih.gov/pubmed/25441588a16","IV insulin and glucose variability were predictors of symptomatic hypoglycemia.","https://www.ncbi.nlm.nih.gov/pubmed/25441588a16b2","glucose","https://www.ncbi.nlm.nih.gov/pubmed/25441588a16b4","hypoglycemia"
"https://www.ncbi.nlm.nih.gov/pubmed/33494767t1","The association of priori and posteriori dietary patterns with the risk of incident hypertension: Tehran Lipid and Glucose Study","https://www.ncbi.nlm.nih.gov/pubmed/33494767t1b8","Glucose","https://www.ncbi.nlm.nih.gov/pubmed/33494767t1b4","hypertension"
"https://www.ncbi.nlm.nih.gov/pubmed/33494767t1","The association of priori and posteriori dietary patterns with the risk of incident hypertension: Tehran Lipid and Glucose Study","https://www.ncbi.nlm.nih.gov/pubmed/33494767t1b8","Glucose","https://www.ncbi.nlm.nih.gov/pubmed/33494767t1b5","posteriori"
"https://www.ncbi.nlm.nih.gov/pubmed/23384946a5","In dose-response studies, unlabeled glucose and OA (20 mM each) inhibited the uptake of their respective radiolabeled counterparts.","https://www.ncbi.nlm.nih.gov/pubmed/23384946a5b2","glucose","https://www.ncbi.nlm.nih.gov/pubmed/23384946a5b3","OA"
"https://www.ncbi.nlm.nih.gov/pubmed/32218114a6","Principle component analysis of plasma (insulin, glucose, lipids) and adiposity (BMI, Waist-to-Hip ratio) measures formed a continuous cardiometabolic risk factor score (CRFS).","https://www.ncbi.nlm.nih.gov/pubmed/32218114a6b5","glucose","https://www.ncbi.nlm.nih.gov/pubmed/32218114a6b7","adiposity"
"https://www.ncbi.nlm.nih.gov/pubmed/23682595a7","Plasma hypertriglyceridemia (≥150 mg/dL) affected ∼8.5%, and 78% had low HDL-C concentrations &lt;40 mg/dL (male) or &lt;50 mg/dL (female)], while few (≤3%) had elevated total cholesterol (≥180 mg/dL), glucose, and HbA1c.","https://www.ncbi.nlm.nih.gov/pubmed/23682595a7b6","glucose","https://www.ncbi.nlm.nih.gov/pubmed/23682595a7b8","hypertriglyceridemia"
"https://www.ncbi.nlm.nih.gov/pubmed/23682595a7","Plasma hypertriglyceridemia (≥150 mg/dL) affected ∼8.5%, and 78% had low HDL-C concentrations &lt;40 mg/dL (male) or &lt;50 mg/dL (female)], while few (≤3%) had elevated total cholesterol (≥180 mg/dL), glucose, and HbA1c.","https://www.ncbi.nlm.nih.gov/pubmed/23682595a7b6","glucose","https://www.ncbi.nlm.nih.gov/pubmed/23682595a7b5","elevated total cholesterol"
"https://www.ncbi.nlm.nih.gov/pubmed/23437855a6","Participants were categorized using fasting glucose levels as normoglycemic (glucose &lt;100 mg/dL), undiagnosed prediabetes (glucose 100-125.9), clinically identified prediabetes (glucose 100-125.9 plus clinician diagnosis), undiagnosed Type 2 diabetes (glucose &gt;126), and clinically identified Type 2 diabetes (glucose &gt;126 plus clinician diagnosis or use of antidiabetic medications).","https://www.ncbi.nlm.nih.gov/pubmed/23437855a6b11","glucose","https://www.ncbi.nlm.nih.gov/pubmed/23437855a6b10","Type 2 diabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/23437855a6","Participants were categorized using fasting glucose levels as normoglycemic (glucose &lt;100 mg/dL), undiagnosed prediabetes (glucose 100-125.9), clinically identified prediabetes (glucose 100-125.9 plus clinician diagnosis), undiagnosed Type 2 diabetes (glucose &gt;126), and clinically identified Type 2 diabetes (glucose &gt;126 plus clinician diagnosis or use of antidiabetic medications).","https://www.ncbi.nlm.nih.gov/pubmed/23437855a6b11","glucose","https://www.ncbi.nlm.nih.gov/pubmed/23437855a6b4","prediabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/23437855a6","Participants were categorized using fasting glucose levels as normoglycemic (glucose &lt;100 mg/dL), undiagnosed prediabetes (glucose 100-125.9), clinically identified prediabetes (glucose 100-125.9 plus clinician diagnosis), undiagnosed Type 2 diabetes (glucose &gt;126), and clinically identified Type 2 diabetes (glucose &gt;126 plus clinician diagnosis or use of antidiabetic medications).","https://www.ncbi.nlm.nih.gov/pubmed/23437855a6b11","glucose","https://www.ncbi.nlm.nih.gov/pubmed/23437855a6b22","prediabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/23437855a6","Participants were categorized using fasting glucose levels as normoglycemic (glucose &lt;100 mg/dL), undiagnosed prediabetes (glucose 100-125.9), clinically identified prediabetes (glucose 100-125.9 plus clinician diagnosis), undiagnosed Type 2 diabetes (glucose &gt;126), and clinically identified Type 2 diabetes (glucose &gt;126 plus clinician diagnosis or use of antidiabetic medications).","https://www.ncbi.nlm.nih.gov/pubmed/23437855a6b11","glucose","https://www.ncbi.nlm.nih.gov/pubmed/23437855a6b13","diabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/26370269a5","Methods:                    We therefore modelled the energetic cost of cancer as a function of the percentage of energy the cancer produces anaerobically, based on resting energy expenditure, glucose turnover, glucose recycling, and oxygen consumption in cancer patients found in previous studies.","https://www.ncbi.nlm.nih.gov/pubmed/26370269a5b11","glucose","https://www.ncbi.nlm.nih.gov/pubmed/26370269a5b7","cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/26370269a5","Methods:                    We therefore modelled the energetic cost of cancer as a function of the percentage of energy the cancer produces anaerobically, based on resting energy expenditure, glucose turnover, glucose recycling, and oxygen consumption in cancer patients found in previous studies.","https://www.ncbi.nlm.nih.gov/pubmed/26370269a5b11","glucose","https://www.ncbi.nlm.nih.gov/pubmed/26370269a5b3","cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/30787473a4","Second, it will focus particularly on sucrose and the question of whether it is the molecular composition of sucrose (glucose and fructose) or its energy content that promotes body weight gain and diet-related diseases.","https://www.ncbi.nlm.nih.gov/pubmed/30787473a4b6","glucose","https://www.ncbi.nlm.nih.gov/pubmed/30787473a4b12","diseases"
"https://www.ncbi.nlm.nih.gov/pubmed/31539342a6","Two independent abstractors each reviewed charts of patients with an initial glucose ≤ 50 mg/dL, or initial glucose ≥ 70 mg/dL with a subsequent glucose ≤ 50 mg/dL, to determine if the hypoglycemia was caused by iatrogenesis.","https://www.ncbi.nlm.nih.gov/pubmed/31539342a6b6","glucose","https://www.ncbi.nlm.nih.gov/pubmed/31539342a6b8","hypoglycemia"
"https://www.ncbi.nlm.nih.gov/pubmed/29537209a9","Indicators of abdominal obesity (WC, WHR, WHtR, C -Index) correlated signi􀏐icantly with serum glucose (p &lt; 0.05) both before and after the diet and with serum lipids, either before or after the diet (p &lt; 0.05), in both sexes.","https://www.ncbi.nlm.nih.gov/pubmed/29537209a9b6","glucose","https://www.ncbi.nlm.nih.gov/pubmed/29537209a9b2","abdominal obesity"
"https://www.ncbi.nlm.nih.gov/pubmed/26586275a11","Additionally, diets high in sugar may induce many other abnormalities associated with elevated CHD risk, including elevated levels of glucose, insulin, and uric acid, impaired glucose tolerance, insulin and leptin resistance, non-alcoholic fatty liver disease, and altered platelet function.","https://www.ncbi.nlm.nih.gov/pubmed/26586275a11b8","glucose","https://www.ncbi.nlm.nih.gov/pubmed/26586275a11b14","non-alcoholic fatty liver disease"
"https://www.ncbi.nlm.nih.gov/pubmed/26586275a11","Additionally, diets high in sugar may induce many other abnormalities associated with elevated CHD risk, including elevated levels of glucose, insulin, and uric acid, impaired glucose tolerance, insulin and leptin resistance, non-alcoholic fatty liver disease, and altered platelet function.","https://www.ncbi.nlm.nih.gov/pubmed/26586275a11b8","glucose","https://www.ncbi.nlm.nih.gov/pubmed/26586275a11b3","abnormalities"
"https://www.ncbi.nlm.nih.gov/pubmed/26586275a11","Additionally, diets high in sugar may induce many other abnormalities associated with elevated CHD risk, including elevated levels of glucose, insulin, and uric acid, impaired glucose tolerance, insulin and leptin resistance, non-alcoholic fatty liver disease, and altered platelet function.","https://www.ncbi.nlm.nih.gov/pubmed/26586275a11b8","glucose","https://www.ncbi.nlm.nih.gov/pubmed/26586275a11b11","impaired glucose tolerance"
"https://www.ncbi.nlm.nih.gov/pubmed/26561615a10","Insulin release was greater, and GIP release less, in obese than in lean subjects (both P &lt; 0.05), whereas the reduction in glucose was comparable.","https://www.ncbi.nlm.nih.gov/pubmed/26561615a10b6","glucose","https://www.ncbi.nlm.nih.gov/pubmed/26561615a10b8","obese"
"https://www.ncbi.nlm.nih.gov/pubmed/32412980a8","Summary:                    Elevated serum erythritol predicts risk for cardiometabolic disease, but more research is required to maximize its utility as a biomarker, including characterizing the determinants of endogenous erythritol synthesis from glucose.","https://www.ncbi.nlm.nih.gov/pubmed/32412980a8b9","glucose","https://www.ncbi.nlm.nih.gov/pubmed/32412980a8b4","disease"
"https://www.ncbi.nlm.nih.gov/pubmed/22291897a8","Decreased levels of lipoproteins glucose, pyruvate and albumin-lysyl and increased levels of glutamine were characteristic of cord blood (both arterial and venous) from VLBW infants, along with a decrease in levels of several amino acids in arterial cord blood.","https://www.ncbi.nlm.nih.gov/pubmed/22291897a8b2","glucose","https://www.ncbi.nlm.nih.gov/pubmed/22291897a8b6","VLBW infants"
"https://www.ncbi.nlm.nih.gov/pubmed/22729969t1","Associations of 25-hydroxyvitamin D with fasting glucose, fasting insulin, dementia and depression in European elderly: the SENECA study","https://www.ncbi.nlm.nih.gov/pubmed/22729969t1b3","glucose","https://www.ncbi.nlm.nih.gov/pubmed/22729969t1b6","depression"
"https://www.ncbi.nlm.nih.gov/pubmed/22729969t1","Associations of 25-hydroxyvitamin D with fasting glucose, fasting insulin, dementia and depression in European elderly: the SENECA study","https://www.ncbi.nlm.nih.gov/pubmed/22729969t1b3","glucose","https://www.ncbi.nlm.nih.gov/pubmed/22729969t1b5","dementia"
"https://www.ncbi.nlm.nih.gov/pubmed/33116232a5","A total of 5706 men and 6707 women aged 20 years or older were evaluated, and a multiple logistic regression analysis was used to assess the association of serum hs-CRP and BMI with IR, as measured by the triglyceride-glucose index (TyG index).","https://www.ncbi.nlm.nih.gov/pubmed/33116232a5b13","glucose","https://www.ncbi.nlm.nih.gov/pubmed/33116232a5b2","men"
"https://www.ncbi.nlm.nih.gov/pubmed/31720686a3","We describe β-cell function in people with severe obesity and normal fasting glucose (NFG), impaired fasting glucose (IFG), and type 2 diabetes (T2DM), as assessed before, 3 to 6 months after, and 2 years after medical weight loss to describe its effects on insulin sensitivity, insulin secretion, and β-cell function.","https://www.ncbi.nlm.nih.gov/pubmed/31720686a3b4","glucose","https://www.ncbi.nlm.nih.gov/pubmed/31720686a3b5","impaired fasting glucose"
"https://www.ncbi.nlm.nih.gov/pubmed/31720686a3","We describe β-cell function in people with severe obesity and normal fasting glucose (NFG), impaired fasting glucose (IFG), and type 2 diabetes (T2DM), as assessed before, 3 to 6 months after, and 2 years after medical weight loss to describe its effects on insulin sensitivity, insulin secretion, and β-cell function.","https://www.ncbi.nlm.nih.gov/pubmed/31720686a3b4","glucose","https://www.ncbi.nlm.nih.gov/pubmed/31720686a3b7","type 2 diabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/31720686a3","We describe β-cell function in people with severe obesity and normal fasting glucose (NFG), impaired fasting glucose (IFG), and type 2 diabetes (T2DM), as assessed before, 3 to 6 months after, and 2 years after medical weight loss to describe its effects on insulin sensitivity, insulin secretion, and β-cell function.","https://www.ncbi.nlm.nih.gov/pubmed/31720686a3b4","glucose","https://www.ncbi.nlm.nih.gov/pubmed/31720686a3b3","severe obesity"
"https://www.ncbi.nlm.nih.gov/pubmed/24525371a5","In this study, renal proximal tubular epithelial cells (designated as HK-2) were treated with high concentration of glucose (HG, 27.5mM) to determine whether diosgenin (0.1, 1 and 10 μM) has the effects to regulate renal cellular fibrosis.","https://www.ncbi.nlm.nih.gov/pubmed/24525371a5b5","glucose","https://www.ncbi.nlm.nih.gov/pubmed/24525371a5b10","tubular"
"https://www.ncbi.nlm.nih.gov/pubmed/26046396a4","Patients carrying an LRP6 mutation exhibit elevated levels of LDL cholesterol, triglycerides, and fasting glucose, which cooperatively constitute the risk factors of metabolic syndrome and atherosclerosis.","https://www.ncbi.nlm.nih.gov/pubmed/26046396a4b8","glucose","https://www.ncbi.nlm.nih.gov/pubmed/26046396a4b11","atherosclerosis"
"https://www.ncbi.nlm.nih.gov/pubmed/26046396a4","Patients carrying an LRP6 mutation exhibit elevated levels of LDL cholesterol, triglycerides, and fasting glucose, which cooperatively constitute the risk factors of metabolic syndrome and atherosclerosis.","https://www.ncbi.nlm.nih.gov/pubmed/26046396a4b8","glucose","https://www.ncbi.nlm.nih.gov/pubmed/26046396a4b10","metabolic syndrome"
"https://www.ncbi.nlm.nih.gov/pubmed/26316524a4","We hypothesized that myocyte [Na(+)]i is also increased in type 2 diabetes (T2D) due to enhanced activity of the Na(+)-glucose cotransporter.","https://www.ncbi.nlm.nih.gov/pubmed/26316524a4b6","glucose","https://www.ncbi.nlm.nih.gov/pubmed/26316524a4b2","type 2 diabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/32191646a8","The increase in insulin delivery to the liver and extrahepatic tissues in obese-NAFLD is unable to compensate for the increase in insulin resistance, resulting in impaired glucose homeostasis.TRIAL REGISTRATIONClinicalTrials.gov &gt;a href=http://clinicaltrials.gov/show/NCT02706262'title=See in ClinicalTrials.gov&lt;NCT02706262&gt;/a&lt;.FUNDINGNIH grants DK56341 (Nutrition Obesity Research Center), DK052574 (Digestive Disease Research Center), RR024992 (Clinical and Translational Science Award), and T32 DK007120 (a T32 Ruth L. Kirschstein National Research Service Award); the American Diabetes Foundation (1-18-ICTS-119); Janssen Research &amp; Development; and the Pershing Square Foundation.","https://www.ncbi.nlm.nih.gov/pubmed/32191646a8b8","glucose","https://www.ncbi.nlm.nih.gov/pubmed/32191646a8b12","Obesity"
"https://www.ncbi.nlm.nih.gov/pubmed/32191646a8","The increase in insulin delivery to the liver and extrahepatic tissues in obese-NAFLD is unable to compensate for the increase in insulin resistance, resulting in impaired glucose homeostasis.TRIAL REGISTRATIONClinicalTrials.gov &gt;a href=http://clinicaltrials.gov/show/NCT02706262'title=See in ClinicalTrials.gov&lt;NCT02706262&gt;/a&lt;.FUNDINGNIH grants DK56341 (Nutrition Obesity Research Center), DK052574 (Digestive Disease Research Center), RR024992 (Clinical and Translational Science Award), and T32 DK007120 (a T32 Ruth L. Kirschstein National Research Service Award); the American Diabetes Foundation (1-18-ICTS-119); Janssen Research &amp; Development; and the Pershing Square Foundation.","https://www.ncbi.nlm.nih.gov/pubmed/32191646a8b8","glucose","https://www.ncbi.nlm.nih.gov/pubmed/32191646a8b7","insulin resistance"
"https://www.ncbi.nlm.nih.gov/pubmed/32191646a8","The increase in insulin delivery to the liver and extrahepatic tissues in obese-NAFLD is unable to compensate for the increase in insulin resistance, resulting in impaired glucose homeostasis.TRIAL REGISTRATIONClinicalTrials.gov &gt;a href=http://clinicaltrials.gov/show/NCT02706262'title=See in ClinicalTrials.gov&lt;NCT02706262&gt;/a&lt;.FUNDINGNIH grants DK56341 (Nutrition Obesity Research Center), DK052574 (Digestive Disease Research Center), RR024992 (Clinical and Translational Science Award), and T32 DK007120 (a T32 Ruth L. Kirschstein National Research Service Award); the American Diabetes Foundation (1-18-ICTS-119); Janssen Research &amp; Development; and the Pershing Square Foundation.","https://www.ncbi.nlm.nih.gov/pubmed/32191646a8b8","glucose","https://www.ncbi.nlm.nih.gov/pubmed/32191646a8b25","obese"
"https://www.ncbi.nlm.nih.gov/pubmed/32191646a8","The increase in insulin delivery to the liver and extrahepatic tissues in obese-NAFLD is unable to compensate for the increase in insulin resistance, resulting in impaired glucose homeostasis.TRIAL REGISTRATIONClinicalTrials.gov &gt;a href=http://clinicaltrials.gov/show/NCT02706262'title=See in ClinicalTrials.gov&lt;NCT02706262&gt;/a&lt;.FUNDINGNIH grants DK56341 (Nutrition Obesity Research Center), DK052574 (Digestive Disease Research Center), RR024992 (Clinical and Translational Science Award), and T32 DK007120 (a T32 Ruth L. Kirschstein National Research Service Award); the American Diabetes Foundation (1-18-ICTS-119); Janssen Research &amp; Development; and the Pershing Square Foundation.","https://www.ncbi.nlm.nih.gov/pubmed/32191646a8b8","glucose","https://www.ncbi.nlm.nih.gov/pubmed/32191646a8b14","Digestive Disease"
"https://www.ncbi.nlm.nih.gov/pubmed/32191646a8","The increase in insulin delivery to the liver and extrahepatic tissues in obese-NAFLD is unable to compensate for the increase in insulin resistance, resulting in impaired glucose homeostasis.TRIAL REGISTRATIONClinicalTrials.gov &gt;a href=http://clinicaltrials.gov/show/NCT02706262'title=See in ClinicalTrials.gov&lt;NCT02706262&gt;/a&lt;.FUNDINGNIH grants DK56341 (Nutrition Obesity Research Center), DK052574 (Digestive Disease Research Center), RR024992 (Clinical and Translational Science Award), and T32 DK007120 (a T32 Ruth L. Kirschstein National Research Service Award); the American Diabetes Foundation (1-18-ICTS-119); Janssen Research &amp; Development; and the Pershing Square Foundation.","https://www.ncbi.nlm.nih.gov/pubmed/32191646a8b8","glucose","https://www.ncbi.nlm.nih.gov/pubmed/32191646a8b19","Diabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/32191646a8","The increase in insulin delivery to the liver and extrahepatic tissues in obese-NAFLD is unable to compensate for the increase in insulin resistance, resulting in impaired glucose homeostasis.TRIAL REGISTRATIONClinicalTrials.gov &gt;a href=http://clinicaltrials.gov/show/NCT02706262'title=See in ClinicalTrials.gov&lt;NCT02706262&gt;/a&lt;.FUNDINGNIH grants DK56341 (Nutrition Obesity Research Center), DK052574 (Digestive Disease Research Center), RR024992 (Clinical and Translational Science Award), and T32 DK007120 (a T32 Ruth L. Kirschstein National Research Service Award); the American Diabetes Foundation (1-18-ICTS-119); Janssen Research &amp; Development; and the Pershing Square Foundation.","https://www.ncbi.nlm.nih.gov/pubmed/32191646a8b8","glucose","https://www.ncbi.nlm.nih.gov/pubmed/32191646a8b23","liver"
"https://www.ncbi.nlm.nih.gov/pubmed/33432778a6","Current literature suggests that AMY1A copy number variations are important in obesity and other cardiometabolic disorders through their effects on glucose and lipid homeostasis, inflammatory markers, and the gut microbiome.","https://www.ncbi.nlm.nih.gov/pubmed/33432778a6b7","glucose","https://www.ncbi.nlm.nih.gov/pubmed/33432778a6b5","disorders"
"https://www.ncbi.nlm.nih.gov/pubmed/33432778a6","Current literature suggests that AMY1A copy number variations are important in obesity and other cardiometabolic disorders through their effects on glucose and lipid homeostasis, inflammatory markers, and the gut microbiome.","https://www.ncbi.nlm.nih.gov/pubmed/33432778a6b7","glucose","https://www.ncbi.nlm.nih.gov/pubmed/33432778a6b4","obesity"
